gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,5,Blue,Support,TusiN,Afreeca Freecs,Alistar,Urgot,Irelia,Akali,LeBlanc,Ryze,36.03333333,0,0,2,1,3,7,0,0,0,0,0,0,0,3.528366667,0,0,0.277520814,0,20.20203333,1,2,0,0,0,0,0,0,0,0,,,0,18.36406667,0,0,2,11,0,31.0607,0,1,1893,52.5346901,0.07240944,0.07263316,69,1.914893617,0.518796992,11,0.305272895,23,24, , ,7181,69.23922294,6900,-0.112820513,67,0,0,0,1.859389454,2060,2053,7,2976,3031,-55,2693,2673,20,15,1,14,22,7,15
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,6,Red,Top,Wunder,G2 Esports,Camille,Tahm Kench,Olaf,Aatrox,Vel'koz,Galio,36.03333333,1,0,1,1,7,3,0,0,0,0,0,0,0,3.528366667,0,0.027752081,0.277520814,0,20.20203333,2,1,2,0,1,0,1,0,0,0,,,1,18.36406667,1,1,11,2,1,31.0607,1,0,13511,374.9583719,0.226417308,0.230137135,17,0.471785384,0.1328125,6,0.166512488,4,4, , ,14876,282.7914894,14758,0.210274075,332,35,8,3,10.18501388,3149,3188,-39,4986,4945,41,4588,4690,-102,85,74,11,141,127,14
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,7,Red,Jungle,Jankos,G2 Esports,Gragas,Tahm Kench,Olaf,Aatrox,Vel'koz,Galio,36.03333333,1,3,2,2,7,3,0,0,0,0,0,0,1,3.528366667,0.083256244,0.027752081,0.277520814,0,20.20203333,2,1,0,1,0,0,0,0,0,0,,,1,18.36406667,1,1,11,2,1,31.0607,1,0,4511,125.1896392,0.075595328,0.160643757,17,0.471785384,0.1328125,16,0.444033302,14,14, , ,11799,197.3983349,10575,0,24,150,127,0,4.828862165,2982,3376,-394,4316,4973,-657,3466,3445,21,58,55,3,84,92,-8
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,8,Red,Middle,Perkz,G2 Esports,Syndra,Tahm Kench,Olaf,Aatrox,Vel'koz,Galio,36.03333333,1,2,0,5,7,3,0,0,0,0,0,0,0,3.528366667,0.055504163,0,0.277520814,0,20.20203333,2,1,0,0,0,0,0,0,0,0,,,1,18.36406667,1,1,11,2,1,31.0607,1,0,18426,511.359852,0.308782867,0.255545016,20,0.555041628,0.15625,13,0.360777058,8,8, , ,16001,314.0125809,13900,0.097321765,375,29,24,5,11.21184089,3324,3014,310,5549,5027,522,5034,4449,585,91,73,18,164,137,27
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,9,Red,ADC,Hjarnan,G2 Esports,Heimerdinger,Tahm Kench,Olaf,Aatrox,Vel'koz,Galio,36.03333333,1,2,0,4,7,3,0,0,0,0,0,0,0,3.528366667,0.055504163,0.027752081,0.277520814,0,20.20203333,2,1,0,0,0,0,0,0,0,0,,,1,18.36406667,1,1,11,2,1,31.0607,1,0,19841,550.6290472,0.332495433,0.255522431,13,0.360777058,0.1015625,15,0.416281221,3,3, , ,16000,313.9848289,13535,-0.107654666,361,8,0,4,10.24051804,3372,3524,-152,5274,5305,-31,3589,3317,272,95,97,-2,155,150,5
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,10,Red,Support,Wadid,G2 Esports,Rakan,Tahm Kench,Olaf,Aatrox,Vel'koz,Galio,36.03333333,1,0,0,6,7,3,0,0,0,0,0,0,0,3.528366667,0,0,0.277520814,0,20.20203333,2,1,0,0,0,0,0,0,0,0,,,1,18.36406667,1,1,11,2,1,31.0607,1,0,3384,93.91304348,0.056709064,0.098151661,61,1.692876966,0.4765625,24,0.666049954,20,21, , ,9032,120.6083256,7725,0.112820513,26,0,0,0,0.721554117,2053,2060,-7,3031,2976,55,2673,2693,-20,1,15,-14,7,22,-15
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,100,Blue,Team,Team,Afreeca Freecs, ,Urgot,Irelia,Akali,LeBlanc,Ryze,36.03333333,0,3,7,5,3,7, , , , ,1,1,0,3.528366667,0.083256244,0.19426457,0.277520814,1,20.20203333,1,2,1,2,0,0,1,0,0,0,,,0,18.36406667,0,0,2,11,0,31.0607,0,1,26143,725.5226642, , ,133,3.691026827,1,59,1.637372803,51,54,0.583333333,0.352941176,57780,953.2728955,57110,-0.057532546,1137,189,155,4,36.79925994,15162,14880,282,23226,23156,70,18594,19350,-756,314,330,-16,528,551,-23
1002490152,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&tab=overview,WC,2018-W,43383.25646,G,1,8.19,200,Red,Team,Team,G2 Esports, ,Tahm Kench,Olaf,Aatrox,Vel'koz,Galio,36.03333333,1,7,3,18,7,3, , , , ,0,0,1,3.528366667,0.19426457,0.083256244,0.277520814,0,20.20203333,2,1,2,1,1,0,1,0,0,0,,,1,18.36406667,1,1,11,2,1,31.0607,1,0,59673,1656.049954, , ,128,3.55226642,1,74,2.053654024,49,50,0.661016949,0.466666667,67708,1228.79556,60493,0.057532546,1118,222,159,12,37.18778908,14880,15162,-282,23156,23226,-70,19350,18594,756,330,314,16,551,528,23
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,1,Blue,Top,LetMe,Royal Never Give Up,Shen,Aatrox,Braum,Draven,Xin Zhao,Nocturne,25.16666667,1,1,1,5,11,3,0,0,0,0,0,0,0,5.74375,0.039735099,0.119205298,0.556291391,0,9.984433333,3,0,0,0,0,0,0,0,0,0,1,,1,9.327633333,1,1,10,0,,,0,0,3428,136.2119205,0.108652932,0.188709778,9,0.357615894,0.1125,3,0.119205298,3,3, , ,9420,240.9536424,7675,0.016420361,188,13,4,0,7.986754967,3006,3942,-936,4839,5536,-697,4295,5137,-842,74,91,-17,123,131,-8
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,2,Blue,Jungle,Karsa,Royal Never Give Up,Taliyah,Aatrox,Braum,Draven,Xin Zhao,Nocturne,25.16666667,1,2,0,5,11,3,0,0,0,0,0,0,0,5.74375,0.079470199,0,0.556291391,1,9.984433333,3,0,3,0,1,1,0,1,0,0,1,,1,9.327633333,1,1,10,0,,,0,0,7907,314.1854305,0.250618067,0.187900666,9,0.357615894,0.1125,6,0.238410596,9,9, , ,9394,239.9205298,7900,0.292346754,19,142,75,34,6.397350993,3131,3336,-205,4968,4464,504,4068,3900,168,65,65,0,102,82,20
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,3,Blue,Middle,xiaohu,Royal Never Give Up,Galio,Aatrox,Braum,Draven,Xin Zhao,Nocturne,25.16666667,1,1,1,6,11,3,0,0,0,0,0,0,0,5.74375,0.039735099,0,0.556291391,0,9.984433333,3,0,0,0,0,0,0,0,0,0,1,,1,9.327633333,1,1,10,0,,,0,0,3549,141.0198675,0.112488114,0.168450862,13,0.516556291,0.1625,5,0.198675497,8,9, , ,8769,215.0860927,7875,-0.064516129,199,0,0,0,7.907284768,3513,3217,296,5179,4748,431,4233,4419,-186,84,82,2,129,120,9
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,4,Blue,ADC,Uzi,Royal Never Give Up,Xayah,Aatrox,Braum,Draven,Xin Zhao,Nocturne,25.16666667,1,5,0,5,11,3,0,0,0,0,1,0,0,5.74375,0.198675497,0,0.556291391,0,9.984433333,3,0,0,0,0,0,0,0,0,0,1,,1,9.327633333,1,1,10,0,,,0,0,13745,546.1589404,0.435657686,0.335127902,15,0.59602649,0.1875,7,0.278145695,6,6, , ,14125,427.9072848,11100,0.455073265,274,23,12,10,11.8013245,4561,2655,1906,7079,4453,2626,3688,2608,1080,92,63,29,156,116,40
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,5,Blue,Support,Ming,Royal Never Give Up,Alistar,Aatrox,Braum,Draven,Xin Zhao,Nocturne,25.16666667,1,2,1,8,11,3,0,0,0,0,0,1,0,5.74375,0.079470199,0,0.556291391,0,9.984433333,3,0,0,0,0,0,0,0,0,0,1,,1,9.327633333,1,1,10,0,,,0,0,2921,116.0662252,0.092583201,0.119810792,34,1.350993377,0.425,7,0.278145695,12,12, , ,7206,152.9801325,5850,0.228571429,40,0,0,0,1.589403974,2333,2013,320,3568,3016,552,2832,2274,558,14,1,13,21,3,18
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,6,Red,Top,Licorice,Cloud9,Urgot,Irelia,Tahm Kench,Akali,Ornn,Sion,25.16666667,0,3,1,0,3,11,0,0,0,0,0,0,0,5.74375,0.119205298,0.039735099,0.556291391,0,9.984433333,0,3,0,0,0,0,0,0,0,0,0,,0,9.327633333,0,0,0,10,,,0,0,8762,348.1589404,0.289815764,0.258599478,10,0.397350993,0.161290323,2,0.079470199,3,4, , ,8611,208.807947,7550,-0.016420361,213,0,0,0,8.463576159,3942,3006,936,5536,4839,697,5137,4295,842,91,74,17,131,123,8
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,7,Red,Jungle,Svenskeren,Cloud9,Evelynn,Irelia,Tahm Kench,Akali,Ornn,Sion,25.16666667,0,0,1,2,3,11,0,0,0,0,0,0,0,5.74375,0,0.079470199,0.556291391,0,9.984433333,0,3,0,3,0,0,0,0,0,0,0,,0,9.327633333,0,0,0,10,,,0,0,6690,265.8278146,0.221281381,0.18094582,9,0.357615894,0.14516129,5,0.198675497,5,5, , ,7033,146.1059603,5885,-0.292346754,18,111,70,16,5.125827815,3336,3131,205,4464,4968,-504,3900,4068,-168,65,65,0,82,102,-20
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,8,Red,Middle,Jensen,Cloud9,Ryze,Irelia,Tahm Kench,Akali,Ornn,Sion,25.16666667,0,0,2,2,3,11,0,0,0,0,0,0,0,5.74375,0,0.039735099,0.556291391,0,9.984433333,0,3,0,0,0,0,0,0,0,0,0,,0,9.327633333,0,0,0,10,,,0,0,6947,276.0397351,0.229782026,0.261355248,5,0.198675497,0.080645161,2,0.079470199,2,4, , ,8667,211.0331126,8400,0.064516129,231,4,4,0,9.337748344,3217,3513,-296,4748,5179,-431,4419,4233,186,82,84,-2,120,129,-9
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,9,Red,ADC,Sneaky,Cloud9,Kai'Sa,Irelia,Tahm Kench,Akali,Ornn,Sion,25.16666667,0,0,4,0,3,11,0,0,0,0,0,0,1,5.74375,0,0.198675497,0.556291391,0,9.984433333,0,3,0,0,0,0,0,0,0,0,0,,0,9.327633333,0,0,0,10,,,0,0,5775,229.4701987,0.191016439,0.216869249,7,0.278145695,0.112903226,0,0,1,1, , ,7763,175.1125828,6985,-0.455073265,193,13,8,0,8.185430464,2655,4561,-1906,4453,7079,-2626,2608,3688,-1080,63,92,-29,116,156,-40
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,10,Red,Support,Zeyzal,Cloud9,Rakan,Irelia,Tahm Kench,Akali,Ornn,Sion,25.16666667,0,0,3,1,3,11,0,0,0,0,0,0,0,5.74375,0,0.079470199,0.556291391,0,9.984433333,0,3,0,0,0,0,0,0,0,0,0,,0,9.327633333,0,0,0,10,,,0,0,2059,81.81456954,0.068104389,0.082230205,31,1.231788079,0.5,12,0.476821192,12,14, , ,5027,66.39735099,4650,-0.228571429,12,0,0,0,0.476821192,2013,2333,-320,3016,3568,-552,2274,2832,-558,1,14,-13,3,21,-18
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,100,Blue,Team,Team,Royal Never Give Up, ,Aatrox,Braum,Draven,Xin Zhao,Nocturne,25.16666667,1,11,3,29,11,3, , , , ,1,1,0,5.74375,0.437086093,0.119205298,0.556291391,1,9.984433333,3,0,3,0,1,1,0,1,0,0,1,12.07081667,1,9.327633333,1,1,10,0,,,0,0,31550,1253.642384, , ,80,3.178807947,1,28,1.112582781,38,39,0.565217391,0.384615385,48914,1276.847682,40400,0.187626912,720,178,91,44,35.68211921,16544,15163,1381,25633,22217,3416,19116,18338,778,329,302,27,531,452,79
1002490164,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490164?gameHash=9b89bd6dce212592&tab=overview,WC,2018-W,43383.30228,G,1,8.19,200,Red,Team,Team,Cloud9, ,Irelia,Tahm Kench,Akali,Ornn,Sion,25.16666667,0,3,11,5,3,11, , , , ,0,0,1,5.74375,0.119205298,0.437086093,0.556291391,0,9.984433333,0,3,0,3,0,0,0,0,0,0,0,12.07081667,0,9.327633333,0,0,0,10,,,0,0,30233,1201.311258, , ,62,2.463576159,1,21,0.834437086,23,28,0.348837209,0.162162162,37101,807.4569536,33470,-0.187626912,667,128,82,16,31.58940397,15163,16544,-1381,22217,25633,-3416,18338,19116,-778,302,329,-27,452,531,-79
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,1,Blue,Top,CuVee,Gen.G,Urgot,Sion,Irelia,Kindred,Olaf,Galio,43.98333333,0,4,5,5,18,15,0,0,0,0,0,0,0,6.58815,0.090943539,0.068207654,0.750284199,0,6.700383333,3,2,1,0,0,1,0,0,0,0,0,,1,14.12695,1,0,3,9,0,25.8608,0,2,16722,380.1894657,0.221630219,0.19496549,27,0.61386889,0.175324675,19,0.431981811,11,11, , ,14721,206.0289504,14375,-0.130081301,328,4,0,0,7.548313755,3479,3251,228,5131,5427,-296,4609,4846,-237,85,84,1,131,135,-4
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,2,Blue,Jungle,Haru,Gen.G,Gragas,Sion,Irelia,Kindred,Olaf,Galio,43.98333333,0,2,1,9,18,15,0,0,0,0,0,1,0,6.58815,0.04547177,0.090943539,0.750284199,0,6.700383333,3,2,2,0,0,0,0,2,0,0,0,,1,14.12695,1,0,3,9,0,25.8608,0,2,13043,296.5441455,0.17286945,0.17357958,16,0.363774157,0.103896104,7,0.159151194,13,15, , ,13727,183.4294809,13585,0.004426411,51,166,120,8,4.933687003,3678,3085,593,5155,4580,575,4212,3572,640,61,55,6,94,84,10
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,3,Blue,Middle,Crown,Gen.G,Syndra,Sion,Irelia,Kindred,Olaf,Galio,43.98333333,0,6,4,9,18,15,1,0,0,0,1,0,0,6.58815,0.136415309,0.136415309,0.750284199,0,6.700383333,3,2,0,0,0,0,0,0,0,0,0,,1,14.12695,1,0,3,9,0,25.8608,0,2,21897,497.8476696,0.290218688,0.253852046,21,0.477453581,0.136363636,18,0.409245926,12,12, , ,17458,268.2570671,17150,-0.192596496,366,37,36,1,9.162561576,3639,3558,81,5574,5421,153,4231,4580,-349,78,89,-11,135,144,-9
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,4,Blue,ADC,Ruler,Gen.G,Ashe,Sion,Irelia,Kindred,Olaf,Galio,43.98333333,0,2,2,8,18,15,0,0,0,0,0,0,0,6.58815,0.04547177,0.04547177,0.750284199,0,6.700383333,3,2,0,2,0,0,0,0,0,0,0,,1,14.12695,1,0,3,9,0,25.8608,0,2,17463,397.0367563,0.231451292,0.261016541,23,0.522925351,0.149350649,15,0.341038272,12,13, , ,17791,275.8281167,16075,-0.133526851,400,40,40,0,10.00378931,3095,3382,-287,5440,5058,382,3198,3265,-67,82,95,-13,130,133,-3
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,5,Blue,Support,CoreJJ,Gen.G,Tahm Kench,Sion,Irelia,Kindred,Olaf,Galio,43.98333333,0,4,3,9,18,15,0,0,0,0,0,0,0,6.58815,0.090943539,0,0.750284199,0,6.700383333,3,2,0,0,0,0,0,0,0,0,0,,1,14.12695,1,0,3,9,0,25.8608,0,2,6325,143.8044714,0.083830351,0.116586344,67,1.523304282,0.435064935,12,0.272830618,18,20, , ,11078,123.202122,10750,0.052505967,94,0,0,0,2.137173172,3050,1970,1080,4545,2951,1594,3204,2677,527,15,12,3,30,19,11
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,6,Red,Top,Cabochard,Vitality,Ornn,Xayah,Aatrox,Varus,Camille,Vel'koz,43.98333333,1,3,0,5,15,18,0,0,0,0,0,0,0,6.58815,0.068207654,0.090943539,0.750284199,0,6.700383333,2,3,0,1,0,0,0,0,0,0,1,,0,14.12695,0,1,9,3,1,25.8608,2,0,8052,183.0693444,0.118680541,0.207155264,25,0.56839712,0.168918919,5,0.113679424,8,10, , ,16846,254.3427056,16375,0.130081301,349,12,8,0,8.207654415,3251,3479,-228,5427,5131,296,4846,4609,237,84,85,-1,135,131,4
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,7,Red,Jungle,Kikis,Vitality,Nocturne,Xayah,Aatrox,Varus,Camille,Vel'koz,43.98333333,1,4,5,8,15,18,1,0,0,0,0,0,0,6.58815,0.090943539,0.04547177,0.750284199,0,6.700383333,2,3,0,2,0,0,0,0,0,0,1,,0,14.12695,0,1,9,3,1,25.8608,2,0,14222,323.3497537,0.209621791,0.166619878,24,0.545661235,0.162162162,11,0.250094733,8,8, , ,14657,204.5738537,13525,-0.004426411,53,173,128,1,5.138309966,3085,3678,-593,4580,5155,-575,3572,4212,-640,55,61,-6,84,94,-10
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,8,Red,Middle,Jiizuke,Vitality,Ekko,Xayah,Aatrox,Varus,Camille,Vel'koz,43.98333333,1,6,4,7,15,18,1,0,0,0,0,0,1,6.58815,0.136415309,0.136415309,0.750284199,0,6.700383333,2,3,0,0,0,0,0,0,0,0,1,,0,14.12695,0,1,9,3,1,25.8608,2,0,20174,458.6737401,0.297349881,0.27368959,22,0.500189466,0.148648649,8,0.181887078,5,5, , ,20439,336.0327397,20805,0.192596496,387,51,31,4,9.958317545,3558,3639,-81,5421,5574,-153,4580,4231,349,89,78,11,144,135,9
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,9,Red,ADC,Attila,Vitality,Kai'Sa,Xayah,Aatrox,Varus,Camille,Vel'koz,43.98333333,1,2,3,8,15,18,0,0,0,0,0,0,0,6.58815,0.04547177,0.04547177,0.750284199,1,6.700383333,2,3,2,0,0,1,0,1,0,0,1,,0,14.12695,0,1,9,3,1,25.8608,2,0,19248,437.6203107,0.283701324,0.255856984,14,0.318302387,0.094594595,28,0.636604775,5,5, , ,19476,314.1380826,18375,0.133526851,397,59,31,5,10.36756347,3382,3095,287,5058,5440,-382,3265,3198,67,95,82,13,133,130,3
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,10,Red,Support,Jactroll,Vitality,Alistar,Xayah,Aatrox,Varus,Camille,Vel'koz,43.98333333,1,0,6,9,15,18,0,0,0,0,0,0,0,6.58815,0,0.090943539,0.750284199,0,6.700383333,2,3,0,0,0,0,0,0,0,0,1,,0,14.12695,0,1,9,3,1,25.8608,2,0,6150,139.8256915,0.090646464,0.096678283,63,1.432360743,0.425675676,8,0.181887078,20,20, , ,10880,118.7004168,10200,-0.052505967,80,0,0,0,1.818870784,1970,3050,-1080,2951,4545,-1594,2677,3204,-527,12,15,-3,19,30,-11
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,100,Blue,Team,Team,Gen.G, ,Sion,Irelia,Kindred,Olaf,Galio,43.98333333,0,18,15,40,18,15, , , , ,1,1,0,6.58815,0.409245926,0.341038272,0.750284199,0,6.700383333,3,2,3,2,0,1,0,2,0,0,0,14.44351667,1,14.12695,1,0,3,9,0,25.8608,0,2,75450,1715.422509, , ,154,3.50132626,1,71,1.614247821,66,71,0.7,0.367346939,74775,1056.745737,71935,-0.097146447,1239,247,196,9,33.78552482,16941,15246,1695,25845,23437,2408,19454,18940,514,321,335,-14,520,515,5
1002490173,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490173?gameHash=27939d1dd9af56ea&tab=overview,WC,2018-W,43383.34076,G,1,8.19,200,Red,Team,Team,Vitality, ,Xayah,Aatrox,Varus,Camille,Vel'koz,43.98333333,1,15,18,37,15,18, , , , ,0,0,1,6.58815,0.341038272,0.409245926,0.750284199,1,6.700383333,2,3,2,3,0,1,0,1,0,0,1,14.44351667,0,14.12695,0,1,9,3,1,25.8608,2,0,67846,1542.53884, , ,148,3.364910951,1,60,1.364153088,46,48,0.520547945,0.271604938,82298,1227.787798,79280,0.097146447,1266,295,198,10,35.49071618,15246,16941,-1695,23437,25845,-2408,18940,19454,-514,335,321,14,515,520,-5
1002490189,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490189?gameHash=6bfcec8d3b4f1f6e&tab=overview,WC,2018-W,43384.08397,G,2,8.19,1,Blue,Top,Hanabi,Flash Wolves,Urgot,Tahm Kench,Irelia,Rakan,Darius,Ryze,42.03333333,1,3,1,4,12,2,0,0,0,0,1,0,0,14.90658333,0.071371927,0.023790642,0.333068993,0,3.817083333,2,3,0,0,0,0,0,0,0,0,1,,1,17.96693333,0,0,9,3,1,33.1793,2,0,9866,234.7184774,0.177095674,0.244897272,30,0.71371927,0.177514793,21,0.499603489,14,14, , ,17929,297.5857256,16200,0.078588613,392,28,15,4,9.992069786,3377,3358,19,5585,5061,524,4777,4971,-194,95,93,2,149,145,4
1002490189,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490189?gameHash=6bfcec8d3b4f1f6e&tab=overview,WC,2018-W,43384.08397,G,2,8.19,2,Blue,Jungle,Moojin,Flash Wolves,Lee Sin,Tahm Kench,Irelia,Rakan,Darius,Ryze,42.03333333,1,0,1,7,12,2,0,0,0,0,0,1,0,14.90658333,0,0,0.333068993,0,3.817083333,2,3,2,3,0,1,0,1,0,0,1,,1,17.96693333,0,0,9,3,1,33.1793,2,0,5761,137.0578906,0.103410519,0.138370996,25,0.594766059,0.147928994,11,0.261697066,12,13, , ,12488,168.1408406,10750,0.002328289,30,160,96,11,4.520222046,2856,3143,-287,4454,4776,-322,3042,3884,-842,49,65,-16,82,105,-23
1002490189,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490189?gameHash=6bfcec8d3b4f1f6e&tab=overview,WC,2018-W,43384.08397,G,2,8.19,3,Blue,Middle,Maple,Flash Wolves,Sion,Tahm Kench,Irelia,Rakan,Darius,Ryze,42.03333333,1,1,0,7,12,2,0,0,0,0,0,0,0,14.90658333,0.023790642,0,0.333068993,0,3.817083333,2,3,0,0,0,0,0,0,0,0,1,,1,17.96693333,0,0,9,3,1,33.1793,2,0,7944,188.9928628,0.142595584,0.210125968,26,0.618556701,0.153846154,12,0.285487708,10,10, , ,16153,255.3335448,13000,-0.056074766,376,0,0,0,8.945281523,3442,3392,50,5163,5236,-73,4911,5087,-176,97,95,2,151,152,-1
1002490189,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490189?gameHash=6bfcec8d3b4f1f6e&tab=overview,WC,2018-W,43384.08397,G,2,8.19,4,Blue,ADC,Betty,Flash Wolves,Kai'Sa,Tahm Kench,Irelia,Rakan,Darius,Ryze,42.03333333,1,8,0,2,12,2,1,1,0,0,0,0,0,14.90658333,0.190325139,0.023790642,0.333068993,0,3.817083333,2,3,0,0,0,0,0,0,0,0,1,,1,17.96693333,0,0,9,3,1,33.1793,2,0,29860,710.3885805,0.535989948,0.302692818,20,0.475812847,0.118343195,27,0.642347343,6,6, , ,20881,367.8157018,18275,0.08113879,409,64,56,0,11.25297383,3422,3404,18,5144,5515,-371,3615,3334,281,99,95,4,151,162,-11
